0,0.99994196070349
0,0.997138400471914
0,0.969636154417638
0,0.874742885949671
0,0.680335144420064
1,0.525572073230548
1,0.700156292193508
1,0.781693755913447
1,0.774649411241066
1,0.688330077006075
1,0.585830911514638
2,0.520774721808477
2,0.62222313263459
2,0.711220055465309
2,0.78426944175092
2,0.841249412946454
2,0.884089613699112
2,0.915486272619836
2,0.938085952215216
2,0.954117731325875
2,0.965304573500221
2,0.97290472214607
2,0.977793802804511
2,0.980545307760181
2,0.981493768160736
2,0.980777295304511
2,0.978360935009865
2,0.974043737319517
2,0.967452994850542
2,0.958030100328014
2,0.945014820464595
2,0.927439127201973
2,0.904148167343578
2,0.87387308358512
2,0.835383710004489
2,0.787739766783921
2,0.730626001563947
2,0.664696697532
2,0.591790379630124
2,0.514860655371136
4,0.497080515704297
4,0.571727168228983
4,0.641484481070482
4,0.704087889013266
4,0.758372579306907
4,0.804150195525737
4,0.841930935184834
4,0.872622537563887
4,0.897285712321741
4,0.916971131338537
4,0.932629647042862
4,0.945075063610686
4,0.954979029546492
